order_id,product_combo
199304,"Bose SoundSport Headphones, Lightning Charging Cable"
199314,"Apple Airpods Headphones, iPhone, Lightning Charging Cable"
199331,"USB-C Charging Cable, Vareebadd Phone"
199334,"iPhone, Lightning Charging Cable"
199339,"Google Phone, USB-C Charging Cable"
199346,"27in FHD Monitor, USB-C Charging Cable"
199369,"Google Phone, USB-C Charging Cable"
199374,"AAA Batteries (4-pack), Wired Headphones"
199392,"Google Phone, Lightning Charging Cable"
199397,"iPhone, Lightning Charging Cable"
199399,"iPhone, Lightning Charging Cable"
199407,"Bose SoundSport Headphones, USB-C Charging Cable"
199431,"AA Batteries (4-pack), AAA Batteries (4-pack)"
199455,"iPhone, Wired Headphones"
199459,"USB-C Charging Cable, Vareebadd Phone"
199462,"Bose SoundSport Headphones, Google Phone"
199468,"AAA Batteries (4-pack), Google Phone"
199498,"20in Monitor, USB-C Charging Cable"
199518,"Google Phone, USB-C Charging Cable"
199634,"34in Ultrawide Monitor, Lightning Charging Cable"
199636,"Google Phone, USB-C Charging Cable"
199649,"Apple Airpods Headphones, Lightning Charging Cable"
199664,"iPhone, Wired Headphones"
199697,"Google Phone, USB-C Charging Cable"
199699,"iPhone, Lightning Charging Cable"
199713,"iPhone, Lightning Charging Cable"
199728,"Bose SoundSport Headphones, Macbook Pro Laptop"
199738,"20in Monitor, Flatscreen TV"
199746,"iPhone, Wired Headphones"
199748,"20in Monitor, AA Batteries (4-pack)"
199767,"27in FHD Monitor, Wired Headphones"
199781,"AAA Batteries (4-pack), Apple Airpods Headphones"
199849,"USB-C Charging Cable, Vareebadd Phone"
199878,"Google Phone, Wired Headphones"
199899,"Bose SoundSport Headphones, Flatscreen TV"
199924,"Apple Airpods Headphones, iPhone"
199951,"iPhone, Wired Headphones"
199982,"Google Phone, USB-C Charging Cable"
199994,"Google Phone, USB-C Charging Cable"
200071,"AA Batteries (4-pack), AAA Batteries (4-pack)"
200079,"AA Batteries (4-pack), Bose SoundSport Headphones"
200103,"Google Phone, Wired Headphones"
200144,"20in Monitor, USB-C Charging Cable"
200172,"27in FHD Monitor, USB-C Charging Cable"
200225,"iPhone, Lightning Charging Cable"
200236,"iPhone, Lightning Charging Cable"
200240,"Google Phone, USB-C Charging Cable"
200241,"iPhone, Lightning Charging Cable, Wired Headphones"
200278,"AA Batteries (4-pack), Flatscreen TV"
200289,"Google Phone, Wired Headphones"
200301,"27in FHD Monitor, Lightning Charging Cable"
200311,"USB-C Charging Cable, Vareebadd Phone"
200333,"34in Ultrawide Monitor, AAA Batteries (4-pack)"
200338,"Google Phone, USB-C Charging Cable"
200354,"AAA Batteries (4-pack), USB-C Charging Cable"
200356,"USB-C Charging Cable, Vareebadd Phone"
200416,"iPhone, Lightning Charging Cable"
200440,"Apple Airpods Headphones, iPhone"
200472,"Apple Airpods Headphones, iPhone"
200486,"27in FHD Monitor, AA Batteries (4-pack)"
200494,"Apple Airpods Headphones, LG Dryer"
200506,"27in FHD Monitor, AAA Batteries (4-pack)"
200527,"Macbook Pro Laptop, USB-C Charging Cable"
200531,"AAA Batteries (4-pack), USB-C Charging Cable"
200546,"USB-C Charging Cable, Vareebadd Phone"
200568,"iPhone, Wired Headphones"
200575,"iPhone, Lightning Charging Cable"
200583,"iPhone, Wired Headphones"
200595,"Flatscreen TV, USB-C Charging Cable"
200596,"27in 4K Gaming Monitor, Bose SoundSport Headphones"
200641,"27in 4K Gaming Monitor, Lightning Charging Cable"
200645,"20in Monitor, AA Batteries (4-pack)"
200650,"AAA Batteries (4-pack), Apple Airpods Headphones"
200653,"27in 4K Gaming Monitor, Google Phone"
200723,"iPhone, Lightning Charging Cable"
200729,"27in 4K Gaming Monitor, iPhone"
200757,"Google Phone, USB-C Charging Cable"
200761,"iPhone, Lightning Charging Cable"
200821,"34in Ultrawide Monitor, Lightning Charging Cable"
200836,"AAA Batteries (4-pack), AAA Batteries (4-pack)"
200847,"AAA Batteries (4-pack), Wired Headphones"
200851,"AAA Batteries (4-pack), ThinkPad Laptop"
200879,"27in FHD Monitor, Bose SoundSport Headphones"
200906,"Lightning Charging Cable, USB-C Charging Cable"
200971,"iPhone, Lightning Charging Cable"
200998,"Bose SoundSport Headphones, Google Phone"
201047,"20in Monitor, Bose SoundSport Headphones"
201089,"Google Phone, USB-C Charging Cable"
201091,"Google Phone, USB-C Charging Cable"
201101,"27in FHD Monitor, Flatscreen TV"
201114,"27in FHD Monitor, Macbook Pro Laptop"
201124,"Apple Airpods Headphones, Wired Headphones"
201126,"AA Batteries (4-pack), USB-C Charging Cable"
201140,"34in Ultrawide Monitor, AAA Batteries (4-pack)"
201173,"AA Batteries (4-pack), Apple Airpods Headphones"
201185,"Lightning Charging Cable, Macbook Pro Laptop"
201212,"AAA Batteries (4-pack), USB-C Charging Cable"
201243,"USB-C Charging Cable, Vareebadd Phone"
201257,"Google Phone, Wired Headphones"
201288,"iPhone, Lightning Charging Cable"
201320,"34in Ultrawide Monitor, Wired Headphones"
201340,"AAA Batteries (4-pack), USB-C Charging Cable"
201369,"Apple Airpods Headphones, iPhone"
201398,"USB-C Charging Cable, Wired Headphones"
201417,"Apple Airpods Headphones, Bose SoundSport Headphones"
201482,"34in Ultrawide Monitor, USB-C Charging Cable"
201497,"iPhone, Lightning Charging Cable"
201547,"Google Phone, USB-C Charging Cable"
201558,"iPhone, Lightning Charging Cable"
201579,"Flatscreen TV, Lightning Charging Cable"
201672,"27in 4K Gaming Monitor, Wired Headphones"
201676,"AAA Batteries (4-pack), Vareebadd Phone"
201700,"20in Monitor, AA Batteries (4-pack)"
201708,"LG Dryer, USB-C Charging Cable"
201720,"USB-C Charging Cable, Vareebadd Phone"
201729,"Apple Airpods Headphones, Lightning Charging Cable"
201730,"AAA Batteries (4-pack), Bose SoundSport Headphones"
201775,"Google Phone, USB-C Charging Cable, Wired Headphones"
201789,"34in Ultrawide Monitor, iPhone"
201792,"Lightning Charging Cable, USB-C Charging Cable"
201798,"iPhone, Lightning Charging Cable"
201802,"USB-C Charging Cable, Vareebadd Phone"
201917,"Google Phone, USB-C Charging Cable"
201939,"Apple Airpods Headphones, Flatscreen TV"
201948,"AAA Batteries (4-pack), Lightning Charging Cable"
201955,"AA Batteries (4-pack), Apple Airpods Headphones"
201962,"iPhone, Wired Headphones"
201979,"AA Batteries (4-pack), Wired Headphones"
202016,"Bose SoundSport Headphones, iPhone"
202066,"AA Batteries (4-pack), iPhone"
202097,"AA Batteries (4-pack), Wired Headphones"
202118,"Lightning Charging Cable, ThinkPad Laptop"
202126,"Apple Airpods Headphones, Wired Headphones"
202138,"AAA Batteries (4-pack), Apple Airpods Headphones"
202144,"iPhone, Wired Headphones"
202189,"USB-C Charging Cable, Wired Headphones"
202236,"USB-C Charging Cable, Wired Headphones"
202245,"Apple Airpods Headphones, iPhone"
202262,"34in Ultrawide Monitor, Lightning Charging Cable"
202271,"Wired Headphones, Wired Headphones"
202315,"Apple Airpods Headphones, iPhone, Lightning Charging Cable"
202347,"34in Ultrawide Monitor, Lightning Charging Cable"
202359,"27in FHD Monitor, LG Dryer"
202362,"20in Monitor, Wired Headphones"
202368,"iPhone, Wired Headphones"
202397,"iPhone, USB-C Charging Cable"
202448,"AA Batteries (4-pack), Wired Headphones"
202493,"Apple Airpods Headphones, Wired Headphones"
202518,"AA Batteries (4-pack), AAA Batteries (4-pack)"
202521,"Google Phone, USB-C Charging Cable"
202529,"iPhone, Wired Headphones"
202542,"Apple Airpods Headphones, Vareebadd Phone"
202555,"Apple Airpods Headphones, iPhone"
202559,"USB-C Charging Cable, Vareebadd Phone"
202599,"Apple Airpods Headphones, iPhone"
202604,"Vareebadd Phone, Wired Headphones"
202606,"Apple Airpods Headphones, iPhone"
202611,"iPhone, Wired Headphones"
202623,"Apple Airpods Headphones, Bose SoundSport Headphones"
202678,"27in FHD Monitor, USB-C Charging Cable"
202679,"iPhone, Lightning Charging Cable, Wired Headphones"
202754,"Bose SoundSport Headphones, Google Phone, USB-C Charging Cable"
202765,"iPhone, Lightning Charging Cable, USB-C Charging Cable"
202783,"Flatscreen TV, Macbook Pro Laptop"
202811,"Apple Airpods Headphones, Wired Headphones"
202842,"USB-C Charging Cable, Wired Headphones"
202906,"20in Monitor, Macbook Pro Laptop"
202910,"iPhone, Lightning Charging Cable"
202919,"Flatscreen TV, USB-C Charging Cable"
202925,"Lightning Charging Cable, Lightning Charging Cable"
202948,"27in 4K Gaming Monitor, AA Batteries (4-pack)"
202950,"iPhone, Lightning Charging Cable"
202992,"AAA Batteries (4-pack), Wired Headphones"
202993,"iPhone, Lightning Charging Cable"
203002,"27in FHD Monitor, Lightning Charging Cable"
203018,"Bose SoundSport Headphones, Vareebadd Phone"
203086,"34in Ultrawide Monitor, AAA Batteries (4-pack)"
203094,"AA Batteries (4-pack), Bose SoundSport Headphones"
203100,"27in 4K Gaming Monitor, AAA Batteries (4-pack)"
203125,"AA Batteries (4-pack), Lightning Charging Cable"
203131,"iPhone, Lightning Charging Cable"
203133,"Google Phone, USB-C Charging Cable, Wired Headphones"
203149,"Google Phone, USB-C Charging Cable"
203153,"AA Batteries (4-pack), Bose SoundSport Headphones"
203174,"27in FHD Monitor, USB-C Charging Cable"
203190,"AA Batteries (4-pack), Lightning Charging Cable"
203191,"Apple Airpods Headphones, iPhone"
203235,"34in Ultrawide Monitor, AAA Batteries (4-pack)"
203245,"iPhone, Lightning Charging Cable"
203284,"Lightning Charging Cable, ThinkPad Laptop"
203328,"27in FHD Monitor, AA Batteries (4-pack)"
203365,"Apple Airpods Headphones, Bose SoundSport Headphones, Google Phone"
203370,"iPhone, Lightning Charging Cable"
203384,"27in 4K Gaming Monitor, Macbook Pro Laptop"
203392,"USB-C Charging Cable, Vareebadd Phone"
203395,"AAA Batteries (4-pack), AAA Batteries (4-pack)"
203422,"iPhone, Lightning Charging Cable"
203437,"iPhone, Wired Headphones"
203450,"Apple Airpods Headphones, Google Phone"
203469,"iPhone, Lightning Charging Cable"
203471,"AA Batteries (4-pack), Wired Headphones"
203485,"iPhone, Lightning Charging Cable"
203518,"Apple Airpods Headphones, Google Phone"
203582,"USB-C Charging Cable, Vareebadd Phone"
203591,"iPhone, Lightning Charging Cable"
203597,"AAA Batteries (4-pack), USB-C Charging Cable"
203608,"Vareebadd Phone, Wired Headphones"
203614,"iPhone, Lightning Charging Cable, Wired Headphones"
203676,"USB-C Charging Cable, Vareebadd Phone"
203736,"AAA Batteries (4-pack), USB-C Charging Cable"
203741,"iPhone, Wired Headphones"
203771,"Google Phone, USB-C Charging Cable"
203862,"AA Batteries (4-pack), USB-C Charging Cable"
203872,"Google Phone, USB-C Charging Cable"
203894,"AA Batteries (4-pack), AAA Batteries (4-pack)"
203918,"AAA Batteries (4-pack), Bose SoundSport Headphones"
203922,"iPhone, Wired Headphones"
203923,"iPhone, Lightning Charging Cable"
203984,"iPhone, Wired Headphones"
203993,"iPhone, Lightning Charging Cable"
204012,"AAA Batteries (4-pack), Wired Headphones"
204023,"AA Batteries (4-pack), AAA Batteries (4-pack)"
204150,"AAA Batteries (4-pack), Flatscreen TV"
204152,"Apple Airpods Headphones, Bose SoundSport Headphones"
204170,"iPhone, Lightning Charging Cable"
204202,"Vareebadd Phone, Wired Headphones"
204270,"Apple Airpods Headphones, USB-C Charging Cable"
204271,"iPhone, Lightning Charging Cable"
204297,"ThinkPad Laptop, Wired Headphones"
204365,"AA Batteries (4-pack), Bose SoundSport Headphones"
204412,"Google Phone, USB-C Charging Cable"
204443,"Apple Airpods Headphones, USB-C Charging Cable"
204450,"Bose SoundSport Headphones, Google Phone"
204493,"Google Phone, Wired Headphones"
204511,"27in 4K Gaming Monitor, Lightning Charging Cable"
204536,"iPhone, Lightning Charging Cable"
204537,"Apple Airpods Headphones, iPhone"
204540,"AAA Batteries (4-pack), Apple Airpods Headphones"
204581,"AA Batteries (4-pack), Bose SoundSport Headphones"
204582,"Apple Airpods Headphones, iPhone"
204645,"20in Monitor, Apple Airpods Headphones"
204686,"27in 4K Gaming Monitor, iPhone"
204742,"Google Phone, USB-C Charging Cable"
204818,"iPhone, Wired Headphones"
204826,"Bose SoundSport Headphones, Wired Headphones"
204868,"Google Phone, USB-C Charging Cable, Wired Headphones"
204899,"AAA Batteries (4-pack), USB-C Charging Cable"
204914,"20in Monitor, LG Washing Machine"
204938,"20in Monitor, Flatscreen TV"
204967,"iPhone, Wired Headphones"
204984,"Google Phone, Wired Headphones"
205012,"iPhone, Lightning Charging Cable"
205016,"iPhone, Lightning Charging Cable"
205044,"iPhone, Lightning Charging Cable"
205067,"AA Batteries (4-pack), USB-C Charging Cable"
205142,"iPhone, Lightning Charging Cable"
205144,"Google Phone, Wired Headphones"
205167,"Lightning Charging Cable, Macbook Pro Laptop"
205194,"Vareebadd Phone, Wired Headphones"
205244,"Google Phone, USB-C Charging Cable"
205271,"Google Phone, USB-C Charging Cable, Wired Headphones"
205302,"Bose SoundSport Headphones, Google Phone, USB-C Charging Cable"
205365,"iPhone, Lightning Charging Cable"
205397,"AA Batteries (4-pack), Google Phone, Wired Headphones"
205414,"Flatscreen TV, Google Phone"
205435,"Google Phone, USB-C Charging Cable"
205491,"Apple Airpods Headphones, Flatscreen TV"
205503,"Apple Airpods Headphones, iPhone"
205529,"USB-C Charging Cable, Vareebadd Phone, Wired Headphones"
205532,"34in Ultrawide Monitor, Lightning Charging Cable"
205582,"iPhone, Wired Headphones"
205589,"Google Phone, USB-C Charging Cable"
205607,"AA Batteries (4-pack), AA Batteries (4-pack)"
205667,"27in 4K Gaming Monitor, USB-C Charging Cable"
205678,"AA Batteries (4-pack), iPhone"
205702,"Apple Airpods Headphones, Wired Headphones"
205704,"AAA Batteries (4-pack), ThinkPad Laptop"
205705,"iPhone, Lightning Charging Cable"
205712,"Google Phone, USB-C Charging Cable"
205766,"Apple Airpods Headphones, Lightning Charging Cable"
205770,"iPhone, Wired Headphones"
205778,"Bose SoundSport Headphones, USB-C Charging Cable, Vareebadd Phone"
205783,"USB-C Charging Cable, Vareebadd Phone"
205791,"Apple Airpods Headphones, iPhone"
205801,"AAA Batteries (4-pack), Apple Airpods Headphones"
205803,"iPhone, Lightning Charging Cable"
205804,"AAA Batteries (4-pack), USB-C Charging Cable"
205814,"iPhone, Wired Headphones"
205865,"Apple Airpods Headphones, iPhone"
205902,"USB-C Charging Cable, Vareebadd Phone"
205923,"Apple Airpods Headphones, Lightning Charging Cable"
205960,"Google Phone, USB-C Charging Cable"
205961,"Lightning Charging Cable, USB-C Charging Cable"
205968,"iPhone, Lightning Charging Cable"
206001,"Apple Airpods Headphones, iPhone"
206002,"Bose SoundSport Headphones, Wired Headphones"
206009,"iPhone, Lightning Charging Cable, Wired Headphones"
206014,"AAA Batteries (4-pack), Wired Headphones"
206023,"34in Ultrawide Monitor, USB-C Charging Cable"
206079,"iPhone, Wired Headphones"
206097,"Apple Airpods Headphones, iPhone, Lightning Charging Cable"
206113,"27in 4K Gaming Monitor, Wired Headphones"
206161,"USB-C Charging Cable, Vareebadd Phone"
206234,"Google Phone, USB-C Charging Cable, Wired Headphones"
206242,"iPhone, Lightning Charging Cable"
206340,"iPhone, Lightning Charging Cable"
206353,"AA Batteries (4-pack), USB-C Charging Cable"
206354,"Google Phone, USB-C Charging Cable"
206372,"Google Phone, Wired Headphones"
206399,"Bose SoundSport Headphones, Vareebadd Phone"
206404,"AAA Batteries (4-pack), AAA Batteries (4-pack)"
206413,"iPhone, Macbook Pro Laptop"
206434,"iPhone, Lightning Charging Cable"
206476,"Bose SoundSport Headphones, Lightning Charging Cable"
206497,"Google Phone, Lightning Charging Cable"
206521,"Google Phone, Wired Headphones"
206529,"iPhone, Wired Headphones"
206543,"iPhone, Lightning Charging Cable"
206551,"Google Phone, USB-C Charging Cable"
206587,"AA Batteries (4-pack), Wired Headphones"
206655,"USB-C Charging Cable, Vareebadd Phone, Wired Headphones"
206659,"Apple Airpods Headphones, Flatscreen TV"
206706,"Google Phone, Wired Headphones"
206725,"Apple Airpods Headphones, iPhone"
206743,"Bose SoundSport Headphones, USB-C Charging Cable"
206766,"27in FHD Monitor, Macbook Pro Laptop"
206784,"iPhone, Wired Headphones"
206938,"iPhone, Lightning Charging Cable"
206956,"iPhone, Lightning Charging Cable"
206972,"Lightning Charging Cable, Wired Headphones"
207004,"AAA Batteries (4-pack), Wired Headphones"
207065,"Apple Airpods Headphones, Google Phone"
207099,"AA Batteries (4-pack), Apple Airpods Headphones"
207136,"iPhone, Lightning Charging Cable"
207176,"USB-C Charging Cable, Vareebadd Phone"
207232,"Google Phone, USB-C Charging Cable"
207233,"Google Phone, USB-C Charging Cable"
207270,"iPhone, Lightning Charging Cable"
207301,"iPhone, Wired Headphones"
207314,"iPhone, Wired Headphones"
207333,"27in 4K Gaming Monitor, Bose SoundSport Headphones"
207342,"Vareebadd Phone, Wired Headphones"
207369,"27in FHD Monitor, USB-C Charging Cable"
207379,"Google Phone, Wired Headphones"
207415,"Google Phone, USB-C Charging Cable"
207444,"Lightning Charging Cable, USB-C Charging Cable"
207450,"iPhone, Lightning Charging Cable"
207461,"Flatscreen TV, iPhone"
207488,"Google Phone, USB-C Charging Cable"
207525,"Google Phone, USB-C Charging Cable"
207536,"Bose SoundSport Headphones, Google Phone"
207540,"iPhone, Lightning Charging Cable"
207547,"AA Batteries (4-pack), Bose SoundSport Headphones"
207562,"USB-C Charging Cable, Wired Headphones"
